"""content""","""contenttype""","""created""","""id""","""language"""
b'RT @CharoIzquierdo: Qu\xc3\xa9 ilusi\xc3\xb3n me ha hecho recibir este #libro @tousjewelry que conmemora tanta vida m\xc3\xa1s que marca.\xe2\x80\xa6 https://t.co/AxkFZ79o\xe2\x80\xa6',"""text/plain""",1460985175,7.2205E+17,"""es"""
b'Las mejores ideas  para sorprender en el #D\xc3\xadadelaMadre te esperan en https://t.co/XxMOKSxLNU https://t.co/RtSzFZ2xU8',"""text/plain""",1460978555,7.22023E+17,"""es"""
"b'RT @ATRENDYLIFE: Hoy en el blog, un look muy especial con joyas de @tousjewelry https://t.co/ZNctjkVGaH'","""text/plain""",1460973795,7.22003E+17,"""es"""
b'Gracias por compartir este d\xc3\xada con nosotros @AlejandraPrat @rosatous',"""text/plain""",1460965159,7.21966E+17,"""es"""
b'RT @AlejandraPrat: Ma\xc3\xb1ana estupenda conociendo el nuevo espacio d @tousjewelry con @rosatous . Me ha encantado el\xe2\x80\xa6 https://t.co/u8rKISOmxO',"""text/plain""",1460965143,7.21966E+17,"""es"""
b'Gracias @sunnylofi @elcorteingles \xc2\xa1te esperamos pronto con una sonrisa!',"""text/plain""",1460965038,7.21966E+17,"""es"""
b'RT @jessiekass: Mother\xe2\x80\x99s love https://t.co/7GdrMp9s06 on @bloglovin',"""text/plain""",1460720824,7.20942E+17,"""es"""
"b'RT @SilviaBoschBlog: No se si ser\xc3\xa1 porque Gwyneth Paltrow tiene esa imagen dulce, elegante y femenina que\xe2\x80\xa6 https://t.co/eTq81R0bnX https://\xe2\x80\xa6'","""text/plain""",1460560947,7.20271E+17,"""es"""
b'Joyas que celebran la historia m\xc3\xa1s tierna: la de ser madre. Descubre el regalo perfecto en https://t.co/XxMOKSxLNU https://t.co/F8iia1VIyg',"""text/plain""",1460547270,7.20214E+17,"""es"""
"b'RT @SilviaBoschBlog: Hace unas semanas os mostr\xc3\xa9 a trav\xc3\xa9s de mis RRSS, como me sentaban mi nuevo pantal\xc3\xb3n\xe2\x80\xa6 https://t.co/M68vjnLcZv https://\xe2\x80\xa6'","""text/plain""",1460535291,7.20163E+17,"""es"""
b'RT @Showroomtwo: You gotta love the \xf0\x9f\x90\xbb- Buenas noches a todos!!! Beso de oso @tous_mexico @tousjewelry #TOUSmbfwmx\xe2\x80\xa6 https://t.co/vDyt5sgPVD',"""text/plain""",1460533081,7.20154E+17,"""es"""
"b""@GwynethPaltrow It's a pleasure to start each day full of tenderness with you #TenderStories""","""text/plain""",1460401560,7.19602E+17,"""es"""
b'RT @GwynethPaltrow: Starting a new day full of tenderness with TOUS @tousjewelry #TousLover https://t.co/JYxjQtijQK',"""text/plain""",1460393975,7.19571E+17,"""es"""
b'RT @LauraRedLips: Por una primavera llena de felicidad y buenos momentos!\xf0\x9f\x8c\xb8\xf0\x9f\x8c\xb7 #toushappymoments @tousjewelry \xf0\x9f\x92\xa6\nFeliz\xe2\x80\xa6 https://t.co/dgWix3hU0n',"""text/plain""",1460381322,7.19518E+17,"""es"""
"b""The perfect jewelry gift for Mother's Day. The sweetest way to tell her how much you love her #TenderStories https://t.co/osHU2n3s61""","""text/plain""",1460376121,7.19496E+17,"""es"""
b'Hola @NereaMartin_x puedes escribirnos un mail a ayuda@tous.com con los detalles y te atenderemos personalmente para localizar tu env\xc3\xado',"""text/plain""",1460370976,7.19474E+17,"""es"""
"b'Dear @LeslieGang our Customer Service Department has just answered you, we are reviewing your query.Sorry for the inconvenience @rosatous'","""text/plain""",1460359556,7.19426E+17,"""es"""
b'Lamentamos vuestra experiencia. Si necesit\xc3\xa1is m\xc3\xa1s ayuda no dud\xc3\xa9is en escribirnos a ayuda@tous.com @blogmami20 @Lodijoasi @CCLaGavia',"""text/plain""",1460358456,7.19422E+17,"""es"""
b'RT @crespobarbara: Gracias @tousjewelry por hacer piezas tan especiales que representan con tanto amor el lazo de la maternidad https://t.c\xe2\x80\xa6',"""text/plain""",1460358399,7.19421E+17,"""es"""
b'RT @guiadeestilo_: Con muchas ganas de este finde primaveral @tousjewelry nos propone un perfecto picnic rodeados\xe2\x80\xa6 https://t.co/nrkRP4uCBf',"""text/plain""",1460358392,7.19421E+17,"""es"""
b'Hola @jzabelm puedes descubrir todos nuestros puntos de venta en https://t.co/XxMOKSxLNU en el localizador de tiendas. Un saludo',"""text/plain""",1460358386,7.19421E+17,"""es"""
b'RT @crespobarbara: #armparty Hoy combino un look con b\xc3\xa1sicos y muchas pulseritas. @tousjewelry miumiu @crucianic\xe2\x80\xa6 https://t.co/QZ8RpE6Njg',"""text/plain""",1460358230,7.19421E+17,"""es"""
b'Dear @LeslieGang we attend all our costumers daily. Could you send us your email by TW direct message so we can check it please? @rosatous',"""text/plain""",1460358220,7.19421E+17,"""es"""
b'RT @tranquilacosita: Momentos felices con mi nuevo perfume de @tousjewelry #toushappymoments #tousjewerly https://t.co/RFFqmwC3t0',"""text/plain""",1460358013,7.1942E+17,"""es"""
"b'A new story about how love keeps us feeling close, always. With a very special star, Gwyneth Paltrow #tenderstories https://t.co/YoWzca1IQJ'","""text/plain""",1460117289,7.1841E+17,"""es"""
b'Dear @LeslieGang please could you email us at help@tous.com with all the details? @rosatous',"""text/plain""",1460100292,7.18339E+17,"""es"""
b'Hola @crisgar86 necesitar\xc3\xadamos m\xc3\xa1s informaci\xc3\xb3n para ayudarte. Puedes escribirnos a ayuda@tous.com con m\xc3\xa1s fotos y m\xc3\xa1s detalles \xc2\xa1Gracias!',"""text/plain""",1460044814,7.18106E+17,"""es"""
b'RT @VEIN_es: Nuevas historias cada semana en el #TOUSKIDSBABY https://t.co/RvxCWPiMjw https://t.co/b6DXb4Thub',"""text/plain""",1460034428,7.18063E+17,"""es"""
b'Hola @sonsolesgrc lamentamos tu experiencia @CCLaGavia Puedes escribirnos a ayuda@tous.com para que te podamos atender personalmente',"""text/plain""",1460034401,7.18062E+17,"""es"""
b'Hola @gonzalsss puedes ponerte en contacto a trav\xc3\xa9s de nuestro formulario que encontrar\xc3\xa1s en https://t.co/1oaVLDtzPM',"""text/plain""",1460028542,7.18038E+17,"""es"""
"b'Hola @brisademar10 s\xc3\xad, ya puedes descubrirlo en https://t.co/XxMOKSxLNU y en nuestras tienda TOUS'","""text/plain""",1460016701,7.17988E+17,"""es"""
b'Un placer compartir este d\xc3\xada con vosotros @flashmoda_TVE',"""text/plain""",1460014444,7.17979E+17,"""es"""
b'RT @flashmoda_TVE: La familia @tousjewelry nos recibe en exclusiva en su sede central de Manresa https://t.co/hrK4q8f2e6',"""text/plain""",1460014425,7.17979E+17,"""es"""
b'Hola @c_c_baxter @MsCKubelik si necesitas revisar tu petici\xc3\xb3n puedes escribirnos a ayuda@tous.com y te atenderemos personalmente Un saludo',"""text/plain""",1459935019,7.17646E+17,"""es"""
"b'Introducing #TenderStories N\xc2\xba4, this time with a very special star, @GwynethPaltrow https://t.co/bE0os12sXR'","""text/plain""",1459868044,7.17365E+17,"""es"""
"b'Descubre en https://t.co/XxMOKSxLNU el nuevo #TenderStories N\xc2\xba4, con una protagonista muy especial, Gwyneth Paltrow https://t.co/JCkzww2ory'","""text/plain""",1459865708,7.17355E+17,"""es"""
b'La felicidad crece donde t\xc3\xba la siembras. Disfr\xc3\xbatala con la nueva fragancia TOUS Happy moments #toushappymoments https://t.co/13VQYg9OFy',"""text/plain""",1459779766,7.16994E+17,"""es"""
b'Gracias @PaolaHidalgo31',"""text/plain""",1459511370,7.15869E+17,"""es"""
b'Hola @PaolaHidalgo31 lamentamos tu mala experiencia. Si necesitas que revisemos tu caso personalmente puedes escribirnos a ayuda@tous.com',"""text/plain""",1459438765,7.15564E+17,"""es"""
"b'Tic,Tac,Fun! #FACEcollection https://t.co/fXjFbRYF4n'","""text/plain""",1459335122,7.15129E+17,"""es"""
b'RT @petitpleasures: Ten\xc3\xada ganas de contaros mi colaboraci\xc3\xb3n con la revista de @tousjewelry: https://t.co/5MrRmHBgKC espero que os guste htt\xe2\x80\xa6',"""text/plain""",1459334009,7.15125E+17,"""es"""
b'Hola @folly_moth por favor env\xc3\xadanos un mail a ayuda@tous.com con todos los detalles para poder darte una respuesta personalizada. Gracias',"""text/plain""",1459324709,7.15086E+17,"""es"""
b'@au_fenix Per a m\xc3\xa9s detall pots escriure a ayuda@tous.com. Gr\xc3\xa0cies',"""text/plain""",1459324666,7.15086E+17,"""es"""
"b'@au_fenix Agra\xc3\xafm la teva consulta. Treballem amb un gran ventall de prove\xc3\xafdors, sempre seguint processos segons la normativa i la legislaci\xc3\xb3'","""text/plain""",1459324654,7.15086E+17,"""es"""
b'@au_fenix Nom\xc3\xa9s adquirim diamants a prove\xc3\xafdors adherits a @KimberleyProces https://t.co/kxf0zZKQUv https://t.co/JY3NtFF1hM',"""text/plain""",1459250895,7.14776E+17,"""es"""
b'RT @NikolePowers: Talking about summer jewelry trends and my favorite gold pieces with @tousjewelry. Check out the\xe2\x80\xa6 https://t.co/1tAxpo63iF',"""text/plain""",1459244012,7.14747E+17,"""es"""
b'Hola @DanielaOtlora puedes consultar directamente con la tienda el stock disponible. En https://t.co/XxMOKSxLNU encontrar\xc3\xa1s la informaci\xc3\xb3n',"""text/plain""",1459243894,7.14747E+17,"""es"""
b'\xc2\xbfPreparando una escapada? Llena tu maleta de color para brillar bajo el sol estas vacaciones con TOUS https://t.co/axi1WSgauN',"""text/plain""",1458668713,7.12334E+17,"""es"""
"b'RT @MesVoyagesParis: Look con trench negro + jeans + bailarinas ""lace up""\nVER TODO AQU\xc3\x8d --&gt; https://t.co/a3QCL9NW75 // #ootd #fashionblog h\xe2\x80\xa6'","""text/plain""",1458634468,7.12191E+17,"""es"""
b'El joyero y su musa: paula Echevarr\xc3\xada y #SalvadorOriol para @elle_spain unidos por el trabajo y la admiraci\xc3\xb3n mut\xc3\xbaa https://t.co/KhrWMOJeHC',"""text/plain""",1458581241,7.11967E+17,"""es"""
b'RT @elle_es: El joyero y su musa. As\xc3\xad de bien hablan el uno del otro. Salvador Tous (@tousjewelry) y\xe2\x80\xa6 https://t.co/wNofl1FA4C',"""text/plain""",1458575613,7.11944E+17,"""es"""
b'RT @AndreaSernaTV: #PlataformaK D\xc3\xada 2. \n@johannaortizg + @tousjewelry \n\xc2\xa1Y a trabajar!\n@RevistaCromos https://t.co/bhOG6qVcL9',"""text/plain""",1458562218,7.11888E+17,"""es"""
b'RT @elle_es: Enamoradas del vestido @JVbyJorgeVzquez de #PaulaEchevarr\xc3\xada en la presentaci\xc3\xb3n @tousjewelry https://t.co/PnalKZ2N6C https://t.\xe2\x80\xa6',"""text/plain""",1458562207,7.11888E+17,"""es"""
b'Hola @paolaes21 puedes comprar TOUS en nuestras tiendas en Chile. Encuentra todas las tiendas en https://t.co/XxMOKSxLNU Un saludo',"""text/plain""",1458562178,7.11887E+17,"""es"""
b'RT @AndreaSernaTV: #TousLovers @tousjewelry \nhttps://t.co/L8ThShMSUE',"""text/plain""",1458295818,7.1077E+17,"""es"""
"b'@kkollektion Es un libro personal y \xc3\xbanico, de edici\xc3\xb3n limitada, pero puedes disfurtar la versi\xc3\xb3n online en https://t.co/XxMOKSxLNU @rosatous'","""text/plain""",1458295757,7.1077E+17,"""es"""
b'RT @anaantickokora: Love my @tousjewelry de ayer en la presentacion de la obra de arte de #rosaoriol @rosatous \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x8d https://t.co/EuZ0vXhcb7',"""text/plain""",1458295280,7.10768E+17,"""es"""
b'RT @rosatous: El #librojoya refleja la historia de #TOUSjewelry desde el punto de vista personal de su alma #RosaOriol https://t.co/j3s7zpE\xe2\x80\xa6',"""text/plain""",1458295248,7.10768E+17,"""es"""
b'Es un placer presentar la edici\xc3\xb3n exclusiva del libro Rosa Oriol &amp; TOUS #Tousjewelbook https://t.co/NduONNSS2O',"""text/plain""",1458294685,7.10766E+17,"""es"""
b'RT @AndreaSernaTV: Avance de la colecci\xc3\xb3n @tousjewelry que est\xc3\xa1 por arribar a las tiendas de todo el pa\xc3\xads. \n\xc2\xa1Feliz noche para todos! https:\xe2\x80\xa6',"""text/plain""",1458231235,7.10499E+17,"""es"""
b'Esta noche un proyecto muy especial nacer\xc3\xa1... #staytuned #Tousjewelbook #librojoya #RosaOriol https://t.co/sPuOVIxSxu',"""text/plain""",1458147419,7.10148E+17,"""es"""
b'No pierdas detalle de nuestro Instagram porque un proyecto muy especial est\xc3\xa1 a punto de nacer... #StayTuned https://t.co/FqNEJ2MJ8t',"""text/plain""",1458061680,7.09788E+17,"""es"""
b'Gwyneth Paltrow presents our new SS16 collection. Get the look at https://t.co/XxMOKSxLNU https://t.co/DX4jJ38diI',"""text/plain""",1457967211,7.09392E+17,"""es"""
"b""'Inspiration has to find you working'  #TOUSHeritage #EugeniabyTous https://t.co/mWwKhMDg7A""","""text/plain""",1457700065,7.08272E+17,"""es"""
b'As seen in @GwynethPaltrow Instagram: https://t.co/QBHh9g2wZg #regram #touslover',"""text/plain""",1457628928,7.07973E+17,"""es"""
b'Hola @carmensanfor puedes ver todos los art\xc3\xadculos de oficina disponibles en https://t.co/XxMOKSxLNU @diana_IglesiasM @rosatous',"""text/plain""",1457628885,7.07973E+17,"""es"""
b'Gracias por tu tweet @diana_IglesiasM \xc2\xa1esperamos que los disfrutes como una aut\xc3\xa9ntica #TousLover ! @rosatous',"""text/plain""",1457622497,7.07946E+17,"""es"""
b'RT @jesusisnard: Ya estoy preparado con mi regalo para el d\xc3\xada del padre gracias a @tousjewelry \xc2\xbfa qu\xc3\xa9 esper\xe2\x80\xa6 https://t.co/tDPeUr3Yk6 https:\xe2\x80\xa6',"""text/plain""",1457542058,7.07609E+17,"""es"""
b'RT @NikolePowers: Black and gold @tousjewelry #deets #airportlife @ John F. Kennedy International Airport https://t.co/KdYB17tp1Y',"""text/plain""",1457542014,7.07609E+17,"""es"""
b'RT @eusilva: Hoy en @hola ... #Ibiza! Celebrando el cumple de @verderosanegro! https://t.co/vZMDdwqYqB CC: @tousjewelry @eustyle https://t.\xe2\x80\xa6',"""text/plain""",1457427759,7.07129E+17,"""es"""
b'Spring basics: our sunglasses collection. Find it at https://t.co/XxMOKSxLNU https://t.co/QtwA0pNLG6',"""text/plain""",1457356317,7.0683E+17,"""es"""
b'@Lavidaenrojibla \xc2\xa1Gracias!',"""text/plain""",1457356264,7.0683E+17,"""es"""
b'Hola @dsuatou78 por favor env\xc3\xadanos un mail a ayuda@tous.com con todos los datos para poderte ofrecer una soluci\xc3\xb3n personalizada',"""text/plain""",1457343513,7.06776E+17,"""es"""
b'RT @AndreaSernaTV: Cuando una pieza de tu atuendo hace la diferencia. Cartera @tousjewelry. \n\xc2\xa1Feliz noche de s\xc3\xa1bado para todos! https://t.c\xe2\x80\xa6',"""text/plain""",1457342994,7.06774E+17,"""es"""
b'Gwyneth Paltrow presents our new FACE collection. Get the look at https://t.co/XxMOKSxLNU https://t.co/hgGwLXnXz3',"""text/plain""",1457089746,7.05712E+17,"""es"""
b'Live your own Tender Story #tousjewelry https://t.co/hXYYc1KdJJ',"""text/plain""",1457024199,7.05437E+17,"""es"""
b'Hola @LarissaListe puedes acudir a tu tienda TOUS o escribirnos a ayuda@tous.com con todos los detalles para atenderte personalmente.Gracias',"""text/plain""",1457016073,7.05403E+17,"""es"""
b'RT @lachimeneahadas: A por el jueves \xe2\x98\xba\xef\xb8\x8f #ladobonitodelascosas @tousjewelry https://t.co/kjF7aeOriK',"""text/plain""",1456999704,7.05334E+17,"""es"""
b'RT @LauraRedLips: Zoom details\xf0\x9f\x94\x8e\xf0\x9f\x94\x8e @tousjewelry \xe2\x9d\xa3\nMi\xc3\xa9rcoles de mucho \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc\xe2\x9c\x8d\xf0\x9f\x8f\xbb!\nFeliz d\xc3\xada loves\xf0\x9f\x92\x8b https://t.co/V9gzIkBgcM',"""text/plain""",1456930112,7.05042E+17,"""es"""
b'Dear @aymelou we follow you now. Please send us by private message your mail and contact details and we will help you as soon as possible',"""text/plain""",1456909286,7.04955E+17,"""es"""
b'Descubre en https://t.co/XxMOKSxLNU la primera campa\xc3\xb1a de TOUS protagonizada por Gwyneth Paltrow @TenderStories https://t.co/FX5ZzsxMOl',"""text/plain""",1456909215,7.04954E+17,"""es"""
b'Cuanto m\xc3\xa1s conozcas sobre la colecci\xc3\xb3n Lune Ch\xc3\xa9rie de #EugeniabyTOUS m\xc3\xa1s te vas a enamorar https://t.co/C0S2zYSBee https://t.co/vQM2dDSIpB',"""text/plain""",1456847401,7.04695E+17,"""es"""
b'Dear @aymelou you can email us to help@tous.com Thank you',"""text/plain""",1456847293,7.04695E+17,"""es"""
b'Gracias @casitademartina Nos alegra que te haya emocionado \xc2\xa1tanto como a nosotros!',"""text/plain""",1456847230,7.04694E+17,"""es"""
b'Thank you @emanueliuhas for you nice tweet!',"""text/plain""",1456847191,7.04694E+17,"""es"""
b'Dear @jessiecoulthard please send us by private message your mail and contact details and we will help you as soon as possible @aymelou',"""text/plain""",1456763264,7.04342E+17,"""es"""
b'Dear @jessiecoulthard you can visit your TOUS store or you can email us to help@tous.com with all the details',"""text/plain""",1456762286,7.04338E+17,"""es"""
b'Hola @Lavidaenrojibla por favor escr\xc3\xadbenos un mail a ayuda@tous.com con todos los datos para poderte atender personalmente. Gracias',"""text/plain""",1456734642,7.04222E+17,"""es"""
b'Hola @Cris__ah puedes acudir a tu tienda TOUS para que te ayuden o enviarnos un mail a ayuda@tous.com para poderte atender personalmente',"""text/plain""",1456403109,7.02832E+17,"""es"""
b'RT @ATRENDYLIFE: Estas fueron las joyas de @tousjewelry que llev\xc3\xa9 a los #Goya2016 https://t.co/Oc5Hzd3myg https://t.co/hgVMxeSzxd',"""text/plain""",1456330718,7.02528E+17,"""es"""
b'RT @TheDubaiMall: Let your hands speak for you. @tousjewelry is #nowopen on the Ground Floor.\n#Jewellery #Tous #pretty #thedubaimall https:\xe2\x80\xa6',"""text/plain""",1456242088,7.02156E+17,"""es"""
b'Hola @WaldaPucela por favor env\xc3\xadanos un mail a ayuda@tous.com con tus datos para poder comprobar el estado de tu env\xc3\xado. Un saludo',"""text/plain""",1456221607,7.0207E+17,"""es"""
b'RT @javieramena: Ayer en La Gala de @elfestival  @BCBGMAXAZRIA  @tousjewelry @hm @Esteban_Pomar @beautybites_ #JavieraMenaVina2016 https://\xe2\x80\xa6',"""text/plain""",1456218614,7.02058E+17,"""es"""
b'RT @MODNetwork: Joaqu\xc3\xadn y Cecilia: a disfrutar que pasa volando. Hoy en el #TOUSKIDSBABY https://t.co/xgVK3kz4DH https://t.co/4CJ6QnDXDa',"""text/plain""",1456218517,7.02057E+17,"""es"""
b'RT @necklaceofpearl: New post up!\nTHE NEXT GALAXY \nhttps://t.co/qkf1DwtwKZ\n@tousjewelry #TheNextGalaxy #NYFW16 https://t.co/F4FM2EUllT',"""text/plain""",1455889144,7.00676E+17,"""es"""
"b""What's the most special piece of jewelry you have? #TenderStories https://t.co/0FKykIU3iw""","""text/plain""",1455884153,7.00655E+17,"""es"""
"b""What's the most special piece of jewelry you have? #TenderStories https://t.co/PqfkohznbG""","""text/plain""",1455884003,7.00654E+17,"""es"""
"b'\xe2\x80\x9cHay una joya especial para cada momento\xe2\x80\x9d Gwyneth Paltrow. Y para ti, \xc2\xbfcu\xc3\xa1l es tu joya m\xc3\xa1s especial? #TenderStories https://t.co/F9ibUe2AWe'","""text/plain""",1455883050,7.0065E+17,"""es"""
b'Classics for a modern life #tousbear https://t.co/5xnXVZFtiO',"""text/plain""",1455814111,7.00361E+17,"""es"""
b'RT @MODNetwork: Especial sacos para beb\xc3\xa9s de TOUS Baby #TOUSKIDSBABY https://t.co/70ogmKatEB https://t.co/p8DIUhxd5z',"""text/plain""",1455809582,7.00342E+17,"""es"""
b'RT @crespobarbara: Detalles... anillo @tousjewelry https://t.co/w8uucIcx9E https://t.co/wCoEYQQojj',"""text/plain""",1455799207,7.00299E+17,"""es"""
b'Los nuevos musts de la temporada han llegado #Mossaic Desc\xc3\xbabrelos en https://t.co/XxMOKSxLNU https://t.co/oLXVTuvQuM',"""text/plain""",1455710313,6.99926E+17,"""es"""
b'Buenos d\xc3\xadas @marga_len nuestro dept. de atenci\xc3\xb3n al cliente nos informa que ya est\xc3\xa1 en contacto. Disculpa las molestias. Un saludo',"""text/plain""",1455710175,6.99925E+17,"""es"""
b'Dear @alejandrovg please send us an email to help@tous.com with all the details so we can help you @Tous_Mexico @rosatous',"""text/plain""",1455709992,6.99925E+17,"""es"""
b'Discover the new SS16 ERMA collection. Find it at https://t.co/XxMOKSgapk https://t.co/oaTnc3NEjD',"""text/plain""",1455623555,6.99562E+17,"""es"""
b'Esta primavera llena tus looks de color con la nueva colecci\xc3\xb3n ERMA Desc\xc3\xbabrela en https://t.co/XxMOKSxLNU https://t.co/Sm3XTyVpSc',"""text/plain""",1455620109,6.99548E+17,"""es"""
"b'RT @VEIN_es: Y en el blog de @tousjewelry #TOUSKIDSBABY hoy Bea, Martina y Lola bajo la lluvia... https://t.co/jiDg5xLqej https://t.co/2ohb\xe2\x80\xa6'","""text/plain""",1455619901,6.99547E+17,"""es"""
"b'Descubre nuestra nueva colecci\xc3\xb3n DREAMS para esta primavera, dedicada al mundo de los sue\xc3\xb1os https://t.co/JSlOU0LGgY'","""text/plain""",1455549355,6.99251E+17,"""es"""
